id,category,title_en,title_ar,amazon_asin,amazon_english_url,amazon_arabic_url,source_platform,status,collection_note
"ORDER-371301","auto","Travel Car Smart Display Kit","سفر - إكسسوارات السيارات","B0DSQ5DKFF","https://www.amazon.ae/-/en/dp/B0DSQ5DKFF","https://www.amazon.ae/-/ar/dp/B0DSQ5DKFF","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371302","auto","Travel Car Cooling Seat Pad","سفر - إكسسوارات السيارات","B07VCXBK2W","https://www.amazon.ae/-/en/dp/B07VCXBK2W","https://www.amazon.ae/-/ar/dp/B07VCXBK2W","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371303","auto","Travel Premium Car Vacuum Set","سفر - إكسسوارات السيارات","B0CQM4ZNPZ","https://www.amazon.ae/-/en/dp/B0CQM4ZNPZ","https://www.amazon.ae/-/ar/dp/B0CQM4ZNPZ","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371304","auto","Travel 4K Dash Camera","سفر - إكسسوارات السيارات","B08L53DDYM","https://www.amazon.ae/-/en/dp/B08L53DDYM","https://www.amazon.ae/-/ar/dp/B08L53DDYM","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371305","auto","Travel Magnetic Phone Car Charger","سفر - إكسسوارات السيارات","B08M5ML72C","https://www.amazon.ae/-/en/dp/B08M5ML72C","https://www.amazon.ae/-/ar/dp/B08M5ML72C","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371306","auto","Travel Foldable Car Sunshade","سفر - إكسسوارات السيارات","B0918QRX94","https://www.amazon.ae/-/en/dp/B0918QRX94","https://www.amazon.ae/-/ar/dp/B0918QRX94","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371307","auto","Travel Portable Tire Inflator","سفر - إكسسوارات السيارات","B0CCY38RGC","https://www.amazon.ae/-/en/dp/B0CCY38RGC","https://www.amazon.ae/-/ar/dp/B0CCY38RGC","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371308","auto","Travel Car Trunk Organizer","سفر - إكسسوارات السيارات","B08SQ44CGZ","https://www.amazon.ae/-/en/dp/B08SQ44CGZ","https://www.amazon.ae/-/ar/dp/B08SQ44CGZ","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371309","auto","Travel LED Ambient Light Kit","سفر - إكسسوارات السيارات","B0994PG1ZD","https://www.amazon.ae/-/en/dp/B0994PG1ZD","https://www.amazon.ae/-/ar/dp/B0994PG1ZD","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371310","auto","Travel Leather Steering Wheel Cover","سفر - إكسسوارات السيارات","B0FJS14V65","https://www.amazon.ae/-/en/dp/B0FJS14V65","https://www.amazon.ae/-/ar/dp/B0FJS14V65","amazon.ae","ready","Amazon.ae popularity-rank query: car accessories"
"ORDER-371311","baby","Retail Smart Baby Care Monitor","تجزئة - الأم والطفل","B0B15CF4H1","https://www.amazon.ae/-/en/dp/B0B15CF4H1","https://www.amazon.ae/-/ar/dp/B0B15CF4H1","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371312","baby","Retail Baby Travel Organizer","تجزئة - الأم والطفل","B0GRGVBRBG","https://www.amazon.ae/-/en/dp/B0GRGVBRBG","https://www.amazon.ae/-/ar/dp/B0GRGVBRBG","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371313","baby","Retail Bottle Warmer Travel Kit","تجزئة - الأم والطفل","B01G4DG0RI","https://www.amazon.ae/-/en/dp/B01G4DG0RI","https://www.amazon.ae/-/ar/dp/B01G4DG0RI","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371314","baby","Retail Diaper Backpack","تجزئة - الأم والطفل","B0GRGTZNQF","https://www.amazon.ae/-/en/dp/B0GRGTZNQF","https://www.amazon.ae/-/ar/dp/B0GRGTZNQF","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371315","baby","Retail Baby Stroller Fan","تجزئة - الأم والطفل","B08BZQQFFV","https://www.amazon.ae/-/en/dp/B08BZQQFFV","https://www.amazon.ae/-/ar/dp/B08BZQQFFV","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371316","baby","Retail Baby Feeding Bottle Set","تجزئة - الأم والطفل","B0GFM9WG6Z","https://www.amazon.ae/-/en/dp/B0GFM9WG6Z","https://www.amazon.ae/-/ar/dp/B0GFM9WG6Z","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371317","baby","Retail Portable Changing Mat","تجزئة - الأم والطفل","B0HBQT77N2","https://www.amazon.ae/-/en/dp/B0HBQT77N2","https://www.amazon.ae/-/ar/dp/B0HBQT77N2","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371318","baby","Retail Baby Safety Gate","تجزئة - الأم والطفل","B09CZ4HT1Z","https://www.amazon.ae/-/en/dp/B09CZ4HT1Z","https://www.amazon.ae/-/ar/dp/B09CZ4HT1Z","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371319","baby","Retail Nursery Night Light","تجزئة - الأم والطفل","B0H4V8V25H","https://www.amazon.ae/-/en/dp/B0H4V8V25H","https://www.amazon.ae/-/ar/dp/B0H4V8V25H","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371320","baby","Retail Baby Grooming Kit","تجزئة - الأم والطفل","B08S56DW6N","https://www.amazon.ae/-/en/dp/B08S56DW6N","https://www.amazon.ae/-/ar/dp/B08S56DW6N","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371321","baby","Pro Smart Baby Care Monitor","احترافي - الأم والطفل","B0DRM2X13Y","https://www.amazon.ae/-/en/dp/B0DRM2X13Y","https://www.amazon.ae/-/ar/dp/B0DRM2X13Y","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371322","baby","Pro Baby Travel Organizer","احترافي - الأم والطفل","B08VPVLF95","https://www.amazon.ae/-/en/dp/B08VPVLF95","https://www.amazon.ae/-/ar/dp/B08VPVLF95","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371323","baby","Pro Bottle Warmer Travel Kit","احترافي - الأم والطفل","B08ZPQ4BRN","https://www.amazon.ae/-/en/dp/B08ZPQ4BRN","https://www.amazon.ae/-/ar/dp/B08ZPQ4BRN","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371324","baby","Pro Diaper Backpack","احترافي - الأم والطفل","B0GL8D964T","https://www.amazon.ae/-/en/dp/B0GL8D964T","https://www.amazon.ae/-/ar/dp/B0GL8D964T","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371325","baby","Pro Baby Stroller Fan","احترافي - الأم والطفل","B0GJCCNN2L","https://www.amazon.ae/-/en/dp/B0GJCCNN2L","https://www.amazon.ae/-/ar/dp/B0GJCCNN2L","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371326","baby","Pro Baby Feeding Bottle Set","احترافي - الأم والطفل","B0G4CCD3KS","https://www.amazon.ae/-/en/dp/B0G4CCD3KS","https://www.amazon.ae/-/ar/dp/B0G4CCD3KS","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371327","baby","Pro Portable Changing Mat","احترافي - الأم والطفل","B0H4TY24KM","https://www.amazon.ae/-/en/dp/B0H4TY24KM","https://www.amazon.ae/-/ar/dp/B0H4TY24KM","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371328","baby","Pro Baby Safety Gate","احترافي - الأم والطفل","B09WR3K2SZ","https://www.amazon.ae/-/en/dp/B09WR3K2SZ","https://www.amazon.ae/-/ar/dp/B09WR3K2SZ","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371329","baby","Pro Nursery Night Light","احترافي - الأم والطفل","B0GJCSPFYS","https://www.amazon.ae/-/en/dp/B0GJCSPFYS","https://www.amazon.ae/-/ar/dp/B0GJCSPFYS","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371330","baby","Pro Baby Grooming Kit","احترافي - الأم والطفل","B0FC6TWQNK","https://www.amazon.ae/-/en/dp/B0FC6TWQNK","https://www.amazon.ae/-/ar/dp/B0FC6TWQNK","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371331","baby","Compact Smart Baby Care Monitor","مدمج - الأم والطفل","B0DN5FHNT9","https://www.amazon.ae/-/en/dp/B0DN5FHNT9","https://www.amazon.ae/-/ar/dp/B0DN5FHNT9","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371332","baby","Compact Baby Travel Organizer","مدمج - الأم والطفل","B074ZCWJ1F","https://www.amazon.ae/-/en/dp/B074ZCWJ1F","https://www.amazon.ae/-/ar/dp/B074ZCWJ1F","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371333","baby","Compact Bottle Warmer Travel Kit","مدمج - الأم والطفل","B0F6Y14R24","https://www.amazon.ae/-/en/dp/B0F6Y14R24","https://www.amazon.ae/-/ar/dp/B0F6Y14R24","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371334","baby","Compact Diaper Backpack","مدمج - الأم والطفل","B0G3Y9T3SZ","https://www.amazon.ae/-/en/dp/B0G3Y9T3SZ","https://www.amazon.ae/-/ar/dp/B0G3Y9T3SZ","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371335","baby","Compact Baby Stroller Fan","مدمج - الأم والطفل","B0GLDVT26L","https://www.amazon.ae/-/en/dp/B0GLDVT26L","https://www.amazon.ae/-/ar/dp/B0GLDVT26L","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371336","baby","Compact Baby Feeding Bottle Set","مدمج - الأم والطفل","B0BKZCGG43","https://www.amazon.ae/-/en/dp/B0BKZCGG43","https://www.amazon.ae/-/ar/dp/B0BKZCGG43","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371337","baby","Compact Portable Changing Mat","مدمج - الأم والطفل","B0GL8F1TFY","https://www.amazon.ae/-/en/dp/B0GL8F1TFY","https://www.amazon.ae/-/ar/dp/B0GL8F1TFY","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371338","baby","Compact Baby Safety Gate","مدمج - الأم والطفل","B0GY4R5XBB","https://www.amazon.ae/-/en/dp/B0GY4R5XBB","https://www.amazon.ae/-/ar/dp/B0GY4R5XBB","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371339","baby","Compact Nursery Night Light","مدمج - الأم والطفل","B0F13FNMVW","https://www.amazon.ae/-/en/dp/B0F13FNMVW","https://www.amazon.ae/-/ar/dp/B0F13FNMVW","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371340","baby","Compact Baby Grooming Kit","مدمج - الأم والطفل","B08J4Y446T","https://www.amazon.ae/-/en/dp/B08J4Y446T","https://www.amazon.ae/-/ar/dp/B08J4Y446T","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371341","baby","Premium Smart Baby Care Monitor","فاخر - الأم والطفل","B0BPBZ8QKM","https://www.amazon.ae/-/en/dp/B0BPBZ8QKM","https://www.amazon.ae/-/ar/dp/B0BPBZ8QKM","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371342","baby","Premium Baby Travel Organizer","فاخر - الأم والطفل","B08S54K29Z","https://www.amazon.ae/-/en/dp/B08S54K29Z","https://www.amazon.ae/-/ar/dp/B08S54K29Z","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371343","baby","Premium Bottle Warmer Travel Kit","فاخر - الأم والطفل","B0B15BBXSJ","https://www.amazon.ae/-/en/dp/B0B15BBXSJ","https://www.amazon.ae/-/ar/dp/B0B15BBXSJ","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371344","baby","Premium Diaper Backpack","فاخر - الأم والطفل","B0HBQT9L1K","https://www.amazon.ae/-/en/dp/B0HBQT9L1K","https://www.amazon.ae/-/ar/dp/B0HBQT9L1K","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371345","baby","Premium Baby Stroller Fan","فاخر - الأم والطفل","B0DBQDPD88","https://www.amazon.ae/-/en/dp/B0DBQDPD88","https://www.amazon.ae/-/ar/dp/B0DBQDPD88","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371346","baby","Premium Baby Feeding Bottle Set","فاخر - الأم والطفل","B0868SM2PW","https://www.amazon.ae/-/en/dp/B0868SM2PW","https://www.amazon.ae/-/ar/dp/B0868SM2PW","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371347","baby","Premium Portable Changing Mat","فاخر - الأم والطفل","B0BKZCZ7CP","https://www.amazon.ae/-/en/dp/B0BKZCZ7CP","https://www.amazon.ae/-/ar/dp/B0BKZCZ7CP","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371348","baby","Premium Baby Safety Gate","فاخر - الأم والطفل","B08S576KTX","https://www.amazon.ae/-/en/dp/B08S576KTX","https://www.amazon.ae/-/ar/dp/B08S576KTX","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371349","baby","Premium Nursery Night Light","فاخر - الأم والطفل","B0CGTK6LH1","https://www.amazon.ae/-/en/dp/B0CGTK6LH1","https://www.amazon.ae/-/ar/dp/B0CGTK6LH1","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371350","baby","Premium Baby Grooming Kit","فاخر - الأم والطفل","B0CB7NYGPT","https://www.amazon.ae/-/en/dp/B0CB7NYGPT","https://www.amazon.ae/-/ar/dp/B0CB7NYGPT","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371351","baby","Travel Smart Baby Care Monitor","سفر - الأم والطفل","B0B7MFS2W4","https://www.amazon.ae/-/en/dp/B0B7MFS2W4","https://www.amazon.ae/-/ar/dp/B0B7MFS2W4","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371352","baby","Travel Baby Travel Organizer","سفر - الأم والطفل","B0CNXPB8PH","https://www.amazon.ae/-/en/dp/B0CNXPB8PH","https://www.amazon.ae/-/ar/dp/B0CNXPB8PH","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371353","baby","Travel Bottle Warmer Travel Kit","سفر - الأم والطفل","B0BL1B8JCB","https://www.amazon.ae/-/en/dp/B0BL1B8JCB","https://www.amazon.ae/-/ar/dp/B0BL1B8JCB","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371354","baby","Travel Diaper Backpack","سفر - الأم والطفل","B015N4WS0M","https://www.amazon.ae/-/en/dp/B015N4WS0M","https://www.amazon.ae/-/ar/dp/B015N4WS0M","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371355","baby","Travel Baby Stroller Fan","سفر - الأم والطفل","B0GG3YVX4W","https://www.amazon.ae/-/en/dp/B0GG3YVX4W","https://www.amazon.ae/-/ar/dp/B0GG3YVX4W","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371356","baby","Travel Baby Feeding Bottle Set","سفر - الأم والطفل","B0DFWD2N93","https://www.amazon.ae/-/en/dp/B0DFWD2N93","https://www.amazon.ae/-/ar/dp/B0DFWD2N93","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371357","baby","Travel Portable Changing Mat","سفر - الأم والطفل","B0DLWYPNK5","https://www.amazon.ae/-/en/dp/B0DLWYPNK5","https://www.amazon.ae/-/ar/dp/B0DLWYPNK5","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371358","baby","Travel Baby Safety Gate","سفر - الأم والطفل","B0FQ5LXY3S","https://www.amazon.ae/-/en/dp/B0FQ5LXY3S","https://www.amazon.ae/-/ar/dp/B0FQ5LXY3S","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371359","baby","Travel Nursery Night Light","سفر - الأم والطفل","B0CKLLZBL7","https://www.amazon.ae/-/en/dp/B0CKLLZBL7","https://www.amazon.ae/-/ar/dp/B0CKLLZBL7","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371360","baby","Travel Baby Grooming Kit","سفر - الأم والطفل","B0CX7VG9Z7","https://www.amazon.ae/-/en/dp/B0CX7VG9Z7","https://www.amazon.ae/-/ar/dp/B0CX7VG9Z7","amazon.ae","ready","Amazon.ae popularity-rank query: baby stroller"
"ORDER-371361","health","Retail Portable Wellness Massager","تجزئة - الصحة والعافية","B0DXLXPQRP","https://www.amazon.ae/-/en/dp/B0DXLXPQRP","https://www.amazon.ae/-/ar/dp/B0DXLXPQRP","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371362","health","Retail Posture Support Belt","تجزئة - الصحة والعافية","B07Y8W62KC","https://www.amazon.ae/-/en/dp/B07Y8W62KC","https://www.amazon.ae/-/ar/dp/B07Y8W62KC","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371363","health","Retail Smart Fitness Scale","تجزئة - الصحة والعافية","B08D6691Q1","https://www.amazon.ae/-/en/dp/B08D6691Q1","https://www.amazon.ae/-/ar/dp/B08D6691Q1","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371364","health","Retail Massage Gun Set","تجزئة - الصحة والعافية","B0FT346XNP","https://www.amazon.ae/-/en/dp/B0FT346XNP","https://www.amazon.ae/-/ar/dp/B0FT346XNP","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371365","health","Retail Neck Heating Massager","تجزئة - الصحة والعافية","B0B8GTNR9M","https://www.amazon.ae/-/en/dp/B0B8GTNR9M","https://www.amazon.ae/-/ar/dp/B0B8GTNR9M","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371366","health","Retail Digital Blood Pressure Monitor","تجزئة - الصحة والعافية","B0H6HWV3JC","https://www.amazon.ae/-/en/dp/B0H6HWV3JC","https://www.amazon.ae/-/ar/dp/B0H6HWV3JC","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371367","health","Retail Walking Pad Compact Treadmill","تجزئة - الصحة والعافية","B0FJ7ZWWJH","https://www.amazon.ae/-/en/dp/B0FJ7ZWWJH","https://www.amazon.ae/-/ar/dp/B0FJ7ZWWJH","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371368","health","Retail Resistance Band Training Kit","تجزئة - الصحة والعافية","B09CDHGWW7","https://www.amazon.ae/-/en/dp/B09CDHGWW7","https://www.amazon.ae/-/ar/dp/B09CDHGWW7","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371369","health","Retail Air Quality Monitor","تجزئة - الصحة والعافية","B0CHWFJWNN","https://www.amazon.ae/-/en/dp/B0CHWFJWNN","https://www.amazon.ae/-/ar/dp/B0CHWFJWNN","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371370","health","Retail Ergonomic Office Cushion","تجزئة - الصحة والعافية","B0DSPPBSGY","https://www.amazon.ae/-/en/dp/B0DSPPBSGY","https://www.amazon.ae/-/ar/dp/B0DSPPBSGY","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371371","health","Pro Portable Wellness Massager","احترافي - الصحة والعافية","B086XCB1QP","https://www.amazon.ae/-/en/dp/B086XCB1QP","https://www.amazon.ae/-/ar/dp/B086XCB1QP","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371372","health","Pro Posture Support Belt","احترافي - الصحة والعافية","B0H6FR76BM","https://www.amazon.ae/-/en/dp/B0H6FR76BM","https://www.amazon.ae/-/ar/dp/B0H6FR76BM","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371373","health","Pro Smart Fitness Scale","احترافي - الصحة والعافية","B08M8YSFC7","https://www.amazon.ae/-/en/dp/B08M8YSFC7","https://www.amazon.ae/-/ar/dp/B08M8YSFC7","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371374","health","Pro Massage Gun Set","احترافي - الصحة والعافية","B0F9P31ZKF","https://www.amazon.ae/-/en/dp/B0F9P31ZKF","https://www.amazon.ae/-/ar/dp/B0F9P31ZKF","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371375","health","Pro Neck Heating Massager","احترافي - الصحة والعافية","B0DDYWM7PV","https://www.amazon.ae/-/en/dp/B0DDYWM7PV","https://www.amazon.ae/-/ar/dp/B0DDYWM7PV","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371376","health","Pro Digital Blood Pressure Monitor","احترافي - الصحة والعافية","B0F6YMQF2M","https://www.amazon.ae/-/en/dp/B0F6YMQF2M","https://www.amazon.ae/-/ar/dp/B0F6YMQF2M","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371377","health","Pro Walking Pad Compact Treadmill","احترافي - الصحة والعافية","B0GK1815KQ","https://www.amazon.ae/-/en/dp/B0GK1815KQ","https://www.amazon.ae/-/ar/dp/B0GK1815KQ","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371378","health","Pro Resistance Band Training Kit","احترافي - الصحة والعافية","B0FJ878B8B","https://www.amazon.ae/-/en/dp/B0FJ878B8B","https://www.amazon.ae/-/ar/dp/B0FJ878B8B","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371379","health","Pro Air Quality Monitor","احترافي - الصحة والعافية","B0D7YLHZM3","https://www.amazon.ae/-/en/dp/B0D7YLHZM3","https://www.amazon.ae/-/ar/dp/B0D7YLHZM3","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371380","health","Pro Ergonomic Office Cushion","احترافي - الصحة والعافية","B0D16W8531","https://www.amazon.ae/-/en/dp/B0D16W8531","https://www.amazon.ae/-/ar/dp/B0D16W8531","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371381","health","Compact Portable Wellness Massager","مدمج - الصحة والعافية","B0FC1PQP6P","https://www.amazon.ae/-/en/dp/B0FC1PQP6P","https://www.amazon.ae/-/ar/dp/B0FC1PQP6P","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371382","health","Compact Posture Support Belt","مدمج - الصحة والعافية","B0F9WGZ9VZ","https://www.amazon.ae/-/en/dp/B0F9WGZ9VZ","https://www.amazon.ae/-/ar/dp/B0F9WGZ9VZ","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371383","health","Compact Smart Fitness Scale","مدمج - الصحة والعافية","B0CJLR48P2","https://www.amazon.ae/-/en/dp/B0CJLR48P2","https://www.amazon.ae/-/ar/dp/B0CJLR48P2","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371384","health","Compact Massage Gun Set","مدمج - الصحة والعافية","B08CKWVYMF","https://www.amazon.ae/-/en/dp/B08CKWVYMF","https://www.amazon.ae/-/ar/dp/B08CKWVYMF","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371385","health","Compact Neck Heating Massager","مدمج - الصحة والعافية","B0BYYPXLM5","https://www.amazon.ae/-/en/dp/B0BYYPXLM5","https://www.amazon.ae/-/ar/dp/B0BYYPXLM5","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371386","health","Compact Digital Blood Pressure Monitor","مدمج - الصحة والعافية","B09SGHXLVW","https://www.amazon.ae/-/en/dp/B09SGHXLVW","https://www.amazon.ae/-/ar/dp/B09SGHXLVW","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371387","health","Compact Walking Pad Compact Treadmill","مدمج - الصحة والعافية","B0DK575Q4H","https://www.amazon.ae/-/en/dp/B0DK575Q4H","https://www.amazon.ae/-/ar/dp/B0DK575Q4H","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371388","health","Compact Resistance Band Training Kit","مدمج - الصحة والعافية","B0C1MZ7C9P","https://www.amazon.ae/-/en/dp/B0C1MZ7C9P","https://www.amazon.ae/-/ar/dp/B0C1MZ7C9P","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371389","health","Compact Air Quality Monitor","مدمج - الصحة والعافية","B0F1TMXYVY","https://www.amazon.ae/-/en/dp/B0F1TMXYVY","https://www.amazon.ae/-/ar/dp/B0F1TMXYVY","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371390","health","Compact Ergonomic Office Cushion","مدمج - الصحة والعافية","B0DQ1BX28X","https://www.amazon.ae/-/en/dp/B0DQ1BX28X","https://www.amazon.ae/-/ar/dp/B0DQ1BX28X","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371391","health","Premium Portable Wellness Massager","فاخر - الصحة والعافية","B09LQ6DY5Z","https://www.amazon.ae/-/en/dp/B09LQ6DY5Z","https://www.amazon.ae/-/ar/dp/B09LQ6DY5Z","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371392","health","Premium Posture Support Belt","فاخر - الصحة والعافية","B0GWD9W79W","https://www.amazon.ae/-/en/dp/B0GWD9W79W","https://www.amazon.ae/-/ar/dp/B0GWD9W79W","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371393","health","Premium Smart Fitness Scale","فاخر - الصحة والعافية","B09TWPX9N5","https://www.amazon.ae/-/en/dp/B09TWPX9N5","https://www.amazon.ae/-/ar/dp/B09TWPX9N5","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371394","health","Premium Massage Gun Set","فاخر - الصحة والعافية","B0DRY6JP9D","https://www.amazon.ae/-/en/dp/B0DRY6JP9D","https://www.amazon.ae/-/ar/dp/B0DRY6JP9D","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371395","health","Premium Neck Heating Massager","فاخر - الصحة والعافية","B0FS7XSQJX","https://www.amazon.ae/-/en/dp/B0FS7XSQJX","https://www.amazon.ae/-/ar/dp/B0FS7XSQJX","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371396","health","Premium Digital Blood Pressure Monitor","فاخر - الصحة والعافية","B0D4MCQM3D","https://www.amazon.ae/-/en/dp/B0D4MCQM3D","https://www.amazon.ae/-/ar/dp/B0D4MCQM3D","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371397","health","Premium Walking Pad Compact Treadmill","فاخر - الصحة والعافية","B08ZD19WYL","https://www.amazon.ae/-/en/dp/B08ZD19WYL","https://www.amazon.ae/-/ar/dp/B08ZD19WYL","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371398","health","Premium Resistance Band Training Kit","فاخر - الصحة والعافية","B0CZP1D7CX","https://www.amazon.ae/-/en/dp/B0CZP1D7CX","https://www.amazon.ae/-/ar/dp/B0CZP1D7CX","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
"ORDER-371399","health","Premium Air Quality Monitor","فاخر - الصحة والعافية","B0BG56G526","https://www.amazon.ae/-/en/dp/B0BG56G526","https://www.amazon.ae/-/ar/dp/B0BG56G526","amazon.ae","ready","Amazon.ae popularity-rank query: massage gun"
